imdb_id,director,plot,box_office,poster_url,runtime_minutes,metascore,imdb_rating,movieId,title,release_year,status
tt0117359,Jacques Doillon,A four-year-old girl tries to come to terms with the sudden death of her mother.,"$1,300,377",https://m.media-amazon.com/images/M/MV5BZTc5YjBkOGUtMTQ5YS00YzQyLWJkM2UtODA5YjY1YjgwNGM1XkEyXkFqcGc@._V1_SX300.jpg,97 min,,7.5,1545,Ponette (1996),1996.0,success
tt0117561,Steven Soderbergh,"Fletcher Munson, the lethargic employee of a pseudo-religious self help company, and his doppelganger, the friendly but dull dentist Dr. Jeffrey Korchek.","$10,580",https://m.media-amazon.com/images/M/MV5BMjMyMDg1NjMyNl5BMl5BanBnXkFtZTgwNzQzMTE2ODE@._V1_SX300.jpg,96 min,44.0,6.7,1546,Schizopolis (1996),1996.0,success
tt1047878,Dr. Philgood,N/A,N/A,N/A,N/A,,,1547,Shiloh (1997),1997.0,success
tt0114303,Clare Peploe,"In the 1950s, a pretty sorceress apprentice travels to Mexico to escape her boyfriend, a wealthy politician, and to find a Mayan shaman who will teach her the ancient principles of magic.","$247,202",https://m.media-amazon.com/images/M/MV5BMTU1NzJlNTktY2NiYi00MmU5LTk1OWItNjgyNTVlODY4Mzg4XkEyXkFqcGc@._V1_SX300.jpg,104 min,,5.4,1549,Rough Magic (1995),1995.0,success
tt0120373,Jonathan Lynn,"An actor poses as a lawyer to help his sick friend, and problems develop.","$13,602,831",https://m.media-amazon.com/images/M/MV5BZWMzNDg2NDgtOGU0Yy00NTcxLWIzNmUtZjY2ZjgzNzQzOTE3XkEyXkFqcGc@._V1_SX300.jpg,98 min,,5.8,1550,Trial and Error (1997),1997.0,success
tt0118787,Caroline Thompson,"A depiction of the true life story of Gertrude Lintz, an eccentric 1920's socialite who tries to raise a gorilla, like many chimps before him, as part of her family.","$10,113,400",https://m.media-amazon.com/images/M/MV5BYTFmMjQ5OTktMmFkNC00Njg1LTgxMTktMWJjZDQzOTQ0MGRkXkEyXkFqcGc@._V1_SX300.jpg,84 min,,4.8,1551,Buddy (1997),1997.0,success
tt0118880,Simon West,"Former US Army Ranger, Cameron Poe, has just been paroled for manslaughter, but must stop a group of violent and deadly criminals from escaping the country after they seize control of the prison transport plane he is on.","$101,117,573",https://m.media-amazon.com/images/M/MV5BODcxOGFjOTEtM2M3Zi00ZWNiLWFjMTYtZDQ0Yjg2NTE2MzNiXkEyXkFqcGc@._V1_SX300.jpg,115 min,52.0,6.9,1552,Con Air (1997),1997.0,success
tt0120179,Jan de Bont,A computer hacker breaks into the computer system of the Seabourn Legend cruise liner and sets it speeding on a collision course into a gigantic oil tanker.,"$48,608,066",https://m.media-amazon.com/images/M/MV5BMGZiMWM3NzAtNTk4Zi00NmIzLWEzMDItZDRhZTZjODA4M2MyXkEyXkFqcGc@._V1_SX300.jpg,121 min,24.0,4.0,1556,Speed 2: Cruise Control (1997),1997.0,success
tt0118688,Joel Schumacher,Batman and Robin try to keep their relationship together even as they must stop Mr. Freeze and Poison Ivy from freezing Gotham City.,"$107,353,792",https://m.media-amazon.com/images/M/MV5BYzU3ZjE3M2UtM2E4Ni00MDI5LTkyZGUtOTFkMGIyYjNjZGU3XkEyXkFqcGc@._V1_SX300.jpg,125 min,29.0,3.8,1562,Batman & Robin (1997),1997.0,success
tt0116502,Jim Wilson,"A prominent judge, his wife, her ex-lover, and their neighbor encounter a dead body that complicates their lives.","$32,212",https://m.media-amazon.com/images/M/MV5BZDU0MTY1MzAtYzUzOC00ZTdlLTg2NGYtODFmYjQyZDE2Y2YyXkEyXkFqcGc@._V1_SX300.jpg,92 min,,6.0,1565,Head Above Water (1996),1996.0,success
tt0119282,"Ron Clements, John Musker",The son of Zeus and Hera is stripped of his immortality as an infant and must become a true hero in order to reclaim it.,"$99,112,101",https://m.media-amazon.com/images/M/MV5BMmUyZGY1ZjItMWYwZS00MjJjLTg1YzAtY2Q5OTA4MmFhYzFjXkEyXkFqcGc@._V1_SX300.jpg,93 min,74.0,7.3,1566,Hercules (1997),1997.0,success
tt0119738,P.J. Hogan,"When a woman's long-time friend reveals he's engaged, she realizes she loves him herself and sets out to get him, with only days before the wedding.","$127,120,029",https://m.media-amazon.com/images/M/MV5BNzhlZjE4NTYtZDBlOC00NTAwLWFmMTQtMWVjNDQwZGI1MjViXkEyXkFqcGc@._V1_SX300.jpg,105 min,51.0,6.4,1569,My Best Friend's Wedding (1997),1997.0,success
tt0119094,John Woo,"To foil a terrorist plot, an FBI agent assumes the identity of the criminal who murdered his son via facial transplant surgery, but the crook wakes up prematurely and vows revenge.","$112,276,146",https://m.media-amazon.com/images/M/MV5BOGQyOWNmYTgtZWY0NS00NzhjLTg3NmMtMzcwYzQ2OTA2OTJkXkEyXkFqcGc@._V1_SX300.jpg,138 min,82.0,7.3,1573,Face/Off (1997),1997.0,success
tt0119098,Eric Schaeffer,Cab driver Michael and supermodel Sarah fall in love while her gorgeous husband Phillippe is in Madrid for two months.,"$51,266",https://m.media-amazon.com/images/M/MV5BYmJlMmFhYmMtOGUyYS00OTYxLTljYWUtYzQ0MWVlOTA0YjAxXkEyXkFqcGc@._V1_SX300.jpg,93 min,,5.9,1574,Fall (1997),1997.0,success
tt0119848,Martha Coolidge,"A failed gambler, intent on meeting a rich widow, tricks his widowed brother-in-law into boarding a cruise ship as dance hosts.","$29,022,252",https://m.media-amazon.com/images/M/MV5BNWY3MzY1ODQtNWQyNS00OTkzLTkzOWUtNDA3YWYxM2U2MmZhXkEyXkFqcGc@._V1_SX300.jpg,106 min,49.0,6.1,1581,Out to Sea (1997),1997.0,success
tt0120512,William Dear,Three brothers who are obsessed with animals are given permission from their parents to travel around America with a camera documenting wildlife.,"$7,342,923",https://m.media-amazon.com/images/M/MV5BZGQ5MWQxMGQtOTQ3MS00MjJkLTk3NzEtOGVjMmFkNjA1NGQ4XkEyXkFqcGc@._V1_SX300.jpg,106 min,,6.4,1582,Wild America (1997),1997.0,success
tt0118884,Robert Zemeckis,"Dr. Ellie Arroway, after years of searching, finds conclusive radio proof of extraterrestrial intelligence, sending plans for a mysterious machine.","$100,920,329",https://m.media-amazon.com/images/M/MV5BM2JiYmE1Y2UtNDQ3YS00YTZhLTk5MzAtYzEzMzIyNTM4OTRlXkEyXkFqcGc@._V1_SX300.jpg,150 min,62.0,7.5,1584,Contact (1997),1997.0,success
tt0116930,Shirley Barrett,"In Sunray, a backwater town on Australia's Murray River, there's little to do but fish or listen to the local radio station. D.J. Ken Sherry arrives from the hustle of Brisbane to run the station; he's mid-40s, detached, thrice di...","$604,523",https://m.media-amazon.com/images/M/MV5BMTMyNDMxNTU2M15BMl5BanBnXkFtZTcwNjg0MDgyMQ@@._V1_SX300.jpg,101 min,,6.7,1585,Love Serenade (1996),1996.0,success
tt0119173,Ridley Scott,"Lt. Jordan, a US Navy topographic analyst, joins the US Navy Special Warfare Group and struggles to prove her worth in a unit dominated by men. But a cynical woman Texan senator has sold her out.","$48,169,156",https://m.media-amazon.com/images/M/MV5BMWY5OTllYzYtYjRmMS00ZmU5LTg0NmEtMzBjMDFmNDdhZGI1XkEyXkFqcGc@._V1_SX300.jpg,125 min,62.0,6.0,1586,G.I. Jane (1997),1997.0,success
tt0082198,John Milius,A powerful warrior seeks to avenge the genocide of his people and the murder of his parents at the hands of a snake cult.,"$39,565,475",https://m.media-amazon.com/images/M/MV5BMjUzM2YzZDAtNzk1MS00YmNmLTg1ZmQtNjgyN2U3NTY0ZjE4XkEyXkFqcGc@._V1_SX300.jpg,129 min,43.0,6.9,1587,Conan the Barbarian (1982),1982.0,success
tt0119190,Sam Weisman,A man raised in the jungle by apes falls in love with a wealthy American heiress.,"$105,263,257",https://m.media-amazon.com/images/M/MV5BOWYwMzU2MDgtNTJmNy00MGRjLWI4N2ItNjA2ZGZkMTVjNjhmXkEyXkFqcGc@._V1_SX300.jpg,92 min,53.0,5.6,1588,George of the Jungle (1997),1997.0,success
tt0118887,James Mangold,"The Sheriff of a suburban New Jersey community, populated by New York City police officers, slowly discovers the town is a front for mob connections and corruption.","$44,862,187",https://m.media-amazon.com/images/M/MV5BNWVjN2IzYjctMDRlNy00YzlhLTlmZmMtNWYxNzVjN2E2NDg2XkEyXkFqcGc@._V1_SX300.jpg,105 min,64.0,7.0,1589,Cop Land (1997),1997.0,success
tt0119081,Paul W.S. Anderson,A rescue crew is tasked with investigating the mysterious reappearance of a spaceship that had been lost for seven years.,"$26,673,242",https://m.media-amazon.com/images/M/MV5BM2M4ZTI2MjMtYjVlNy00Y2E3LTgzM2EtNDA0NTUzZmQxZjY3XkEyXkFqcGc@._V1_SX300.jpg,96 min,35.0,6.6,1590,Event Horizon (1997),1997.0,success
tt0120177,Mark A.Z. Dippé,"An elite mercenary is killed, but comes back from Hell as a reluctant soldier of the Devil.","$54,870,175",https://m.media-amazon.com/images/M/MV5BODhmNzA4ZjEtMTE2YS00ZTY2LThlMjEtZTdiZTM2NmY4MDJmXkEyXkFqcGc@._V1_SX300.jpg,96 min,34.0,5.2,1591,Spawn (1997),1997.0,success
tt0118570,Charles Martin Smith,An unexpected player joins the school basketball team - a circus dog who escaped from a cruel master.,"$23,144,499",https://m.media-amazon.com/images/M/MV5BMzQxODE4MzEyNF5BMl5BanBnXkFtZTgwNjk2OTY4ODE@._V1_SX300.jpg,98 min,,5.3,1592,Air Bud (1997),1997.0,success
tt0119896,Glenn Gordon Caron,"Shy awkward young Mercer Advertising Agency executive Kate Mosley's life becomes increasingly complicated when she attempts to impress her boss by pretending to be engaged to wedding photographer Nick, whom she has just met.","$31,407,873",https://m.media-amazon.com/images/M/MV5BZDVkM2I3ZTgtNmQ0YS00M2M3LWJhMzYtOWJjZjA3ZWRmOGY4XkEyXkFqcGc@._V1_SX300.jpg,101 min,46.0,5.5,1593,Picture Perfect (1997),1997.0,success
tt0119361,Neil LaBute,"Two business executives--one an avowed misogynist, the other recently emotionally wounded by his love interest--set out to exact revenge on the female gender by seeking out the most innocent, uncorrupted girl they can find and rui...","$2,804,473",https://m.media-amazon.com/images/M/MV5BMDYxNzM3OWEtYjNmMS00NWI0LTg3MGUtNWE5YzRjM2ZmNDM2XkEyXkFqcGc@._V1_SX300.jpg,97 min,80.0,7.1,1594,In the Company of Men (1997),1997.0,success
tt0118818,Mike Leigh,"2 young women reunite and rekindle their friendship after having said goodbye at their college graduation, six years earlier.","$2,416,734",https://m.media-amazon.com/images/M/MV5BNzZiNzNjOGItNzVlZC00MGU0LTgyMDItZGJjZTFiOTZmZDU2XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,83 min,76.0,7.1,1596,Career Girls (1997),1997.0,success
tt0118883,Richard Donner,"A taxi driver with a penchant for conspiracy theories becomes a target after one of these theories turns out to be true. Unfortunately, to save himself, he has to figure out which theory it is.","$75,982,834",https://m.media-amazon.com/images/M/MV5BMjQ1MTYxMzA4OF5BMl5BanBnXkFtZTgwNjg2NTM1MTI@._V1_SX300.jpg,135 min,50.0,6.7,1597,Conspiracy Theory (1997),1997.0,success
tt0118966,Barbet Schroeder,"Frank Conner is an honest police officer who desperately needs to save his son's life. However, after losing all hope, he finds out that a criminal Peter McCabe in jail is his only savior.","$13,806,137",https://m.media-amazon.com/images/M/MV5BZTI4YzJiYTEtYmJmNS00YjNhLWI0MTktOWYxYjZjNWVkNzJmXkEyXkFqcGc@._V1_SX300.jpg,100 min,,6.1,1598,Desperate Measures (1998),1998.0,success
tt0120207,Kenneth Johnson,A scientist for the military turns himself into a cartoon-like superhero when a version of one of his own weapons is being used against enemies.,"$1,710,972",https://m.media-amazon.com/images/M/MV5BY2QxZWM5ZjMtYzk2MS00MTdkLWIyMWUtMmE0YjgyN2Y5ZTgxXkEyXkFqcGc@._V1_SX300.jpg,97 min,28.0,3.0,1599,Steel (1997),1997.0,success
tt0120112,Nick Cassavetes,"After being released from a psychiatric institution, a man tries to redeem himself in the eyes of his now-ex wife from the events that led up to his incarceration.","$7,281,450",https://m.media-amazon.com/images/M/MV5BNTU1ZWFkMWUtMWI3Mi00MjFlLWFlNzUtMDQxNmViZTNlNWQyXkEyXkFqcGc@._V1_SX300.jpg,100 min,61.0,5.9,1600,She's So Lovely (1997),1997.0,success
tt0119311,Bill Duke,Black gangsters in 1930 Harlem fights Dutch Schultz who is trying to horn in on their numbers racket.,"$23,499,102",https://m.media-amazon.com/images/M/MV5BOGZlNDE0ZDUtZmM3Ny00M2Q4LWI5NzQtZGJhMWQ4Y2FiY2E3XkEyXkFqcGc@._V1_SX300.jpg,130 min,50.0,6.3,1601,Hoodlum (1997),1997.0,success
tt0119509,Andy Cadiff,"Theodore ""Beaver"" Cleaver, age 8, has misadventures and learns life lessons in this entertaining, hilarious tale of a small-town Ohio family and the daily trials of life.","$10,925,060",https://m.media-amazon.com/images/M/MV5BY2U1MWI4OTQtNmZmMC00M2U0LTkzMjEtOTE1NzFiYzA2MGI0XkEyXkFqcGc@._V1_SX300.jpg,84 min,42.0,5.2,1602,Leave It to Beaver (1997),1997.0,success
tt0119675,Guillermo del Toro,"Three years ago, entomologist Dr. Susan Tyler genetically created an insect to kill cockroaches carrying a virulent disease. Now, the insects are out to destroy their only predator, mankind.","$25,480,490",https://m.media-amazon.com/images/M/MV5BNGY4YjcwMmQtNDk4Yi00YTZkLWEzMDYtMzM0N2IwZWRmZGI1XkEyXkFqcGc@._V1_SX300.jpg,105 min,56.0,6.0,1603,Mimic (1997),1997.0,success
tt0119695,Brett Ratner,"Sought by police and criminals, a small-time hustler makes a deal with a TV newsman for protection.","$40,922,619",https://m.media-amazon.com/images/M/MV5BY2JjM2I0YmMtMzQ3MC00MTc0LWI1MTEtZDVlNTMyMmU0YThhXkEyXkFqcGc@._V1_SX300.jpg,97 min,,6.2,1604,Money Talks (1997),1997.0,success
tt0119086,Marco Brambilla,"A bratty teenager fakes her own kidnapping, but gets mistakenly kidnapped for real instead.","$14,515,490",https://m.media-amazon.com/images/M/MV5BY2YyYzNhMjEtNTJhZC00MjZlLWJhNDAtMDFlY2I1MDkyM2VmXkEyXkFqcGc@._V1_SX300.jpg,101 min,34.0,5.4,1605,Excess Baggage (1997),1997.0,success
tt0119484,John Nicolella,A barbarian warrior becomes a king when he defeats a king in armed combat and the king's heir conspire to overthrow him and reclaim the throne by resurrecting an evil sorceress.,"$6,112,613",https://m.media-amazon.com/images/M/MV5BZTM1MGIyOGEtNTFmMi00Nzk3LWJkZTUtZDY0Zjc5MDg3YTBkXkEyXkFqcGc@._V1_SX300.jpg,95 min,,4.9,1606,Kull the Conqueror (1997),1997.0,success
tt0118571,Wolfgang Petersen,"Communist radicals led by Ivan Korshunov hijack Air Force One with US President James Marshall and his family on board. Vice President Kathryn Bennett negotiates from Washington D.C., while Marshall fights to rescue the hostages o...","$172,956,409",https://m.media-amazon.com/images/M/MV5BOTVlYmFhZjktOTA2ZC00Y2YzLWFmNDMtZGU2YzBkNGZkODY4XkEyXkFqcGc@._V1_SX300.jpg,124 min,62.0,6.5,1608,Air Force One (1997),1997.0,success
tt0102494,Gus Van Sant,Two best friends living on the streets of Portland as hustlers embark on a journey of self discovery and find their relationship stumbling along the way.,"$6,401,336",https://m.media-amazon.com/images/M/MV5BZjkxY2I1NGYtYThmNC00ODIyLWE1NTktMTcxMzQyOWI0ZjYxXkEyXkFqcGc@._V1_SX300.jpg,104 min,77.0,7.0,1611,My Own Private Idaho (1991),1991.0,success
tt0119465,Tony Vitale,"Warren has an extra room in his apartment (and is five months behind on the rent) after his lover moves out, so a friend places an ad on his behalf for a GWM roommate. Frankie, a pizza baker (and aspiring actor), decides to move o...","$1,918,497",https://m.media-amazon.com/images/M/MV5BOTQ1ZWI5NjItMWMyZS00YmYzLTkxYWUtMTcwZTc0YWNkNjcyXkEyXkFqcGc@._V1_SX300.jpg,86 min,46.0,6.0,1612,"Kiss Me, Guido (1997)",1997.0,success
tt0120197,Miguel Arteta,Only in America. Only in Hollywood. Only in Beverly Hills could a young man with a dream make his way to the stars. Carlos is a precocious 18 year-old who returns to America from Mexico with dreams of becoming a movie star.,"$661,465",https://m.media-amazon.com/images/M/MV5BZjQyNDhiZTEtNzM1MS00YmIxLWIzNmYtNzAyZGQ5YWJjZDEyXkEyXkFqcGc@._V1_SX300.jpg,86 min,61.0,5.6,1613,Star Maps (1997),1997.0,success
tt0119360,Frank Oz,A midwestern teacher questions his sexuality after a former student makes a comment about him at the Academy Awards.,"$63,856,929",https://m.media-amazon.com/images/M/MV5BODFjMDhjOTctNWY3ZS00ZjU4LTk0N2ItODUyYjM3NmNkYmY3XkEyXkFqcGc@._V1_SX300.jpg,90 min,70.0,6.4,1614,In & Out (1997),1997.0,success
tt0119488,Curtis Hanson,"As corruption grows in 1950s Los Angeles, three policemen - one strait-laced, one brutal, and one sleazy - investigate a series of murders with their own brand of justice.","$64,616,940",https://m.media-amazon.com/images/M/MV5BODdiMjY1OGYtNDk0NC00NGQ1LWI4MDItOTJhMTM0YjE1YTAzXkEyXkFqcGc@._V1_SX300.jpg,138 min,91.0,8.2,1617,L.A. Confidential (1997),1997.0,success
tt0120102,Jean-Jacques Annaud,"Heinrich Harrer, an Austrian climber and Nazi supporter, breaks out of a British POW camp in India and treks to the holy city of Lhasa where he's employed as an instructor to the young 14th Dalai Lama and soon becomes his close co...","$37,957,682",https://m.media-amazon.com/images/M/MV5BMTE3NGU1ZDAtN2Y2MC00Y2VkLThjMDUtMTQxMWVmYTY2ZmU4XkEyXkFqcGc@._V1_SX300.jpg,136 min,55.0,7.1,1619,Seven Years in Tibet (1997),1997.0,success
tt0119468,Gary Fleder,Police hunting for a serial kidnapper are helped when a victim manages to escape for the first time.,"$60,527,873",https://m.media-amazon.com/images/M/MV5BZGMyYzdlYTUtNjcwNi00ZDE0LWEwNDEtN2EyMGE3OWM3Zjg0XkEyXkFqcGc@._V1_SX300.jpg,115 min,46.0,6.6,1620,Kiss the Girls (1997),1997.0,success
tt0120169,George Tillman Jr.,"One person can keep a family together and, when that one person is gone, a family can be torn apart.","$43,700,855",https://m.media-amazon.com/images/M/MV5BMTA1ODE4N2EtM2Q0MS00MTA4LTg2ZTctYWNjMTY2NzYxYmE0XkEyXkFqcGdeQXVyNzUwMjYzMjA@._V1_SX300.jpg,115 min,68.0,7.0,1621,Soul Food (1997),1997.0,success
tt0120524,Robert Kurtzman,"A demonic djinn attempts to grant its owner three wishes, which will allow him to summon his brethren to Earth.","$15,738,769",https://m.media-amazon.com/images/M/MV5BYmE0ZjU5NDctMjY5NS00NTBhLWEzMTItNTE0N2I5MmZiNjY0XkEyXkFqcGc@._V1_SX300.jpg,90 min,,5.9,1623,Wishmaster (1997),1997.0,success
tt0119123,Félix Enríquez Alcalá,A federal agent uncovers lucrative toxic waste dumps in Appalachia and must deal with the locals who want to keep their 'gold mine' secret.,"$16,228,448",https://m.media-amazon.com/images/M/MV5BYmIwMWY0NzktMGRmMi00MjQ1LTk5NmQtN2I3YjAxZjgyNGFmXkEyXkFqcGc@._V1_SX300.jpg,105 min,40.0,5.1,1626,Fire Down Below (1997),1997.0,success
tt0120399,Oliver Stone,A man heading to Vegas to pay off his gambling debt before the Russian mafia kills him is forced to stop in an Arizona town where everything that can go wrong does go wrong.,"$6,682,098",https://m.media-amazon.com/images/M/MV5BNDdkNzFmMmItNTNkOS00MzJkLTg4MjItN2Q4ZDQ1ZWI3YWUxXkEyXkFqcGc@._V1_SX300.jpg,125 min,54.0,6.7,1627,U Turn (1997),1997.0,success
tt0120402,Victor Nunez,"A reclusive beekeeper slowly pulls his dysfunctional family back together, but not without having to fight his son's previous dastardly cohorts.","$9,161,691",https://m.media-amazon.com/images/M/MV5BMjE4NjY3NzA0OF5BMl5BanBnXkFtZTcwMDQ3Mjg3NA@@._V1_SX300.jpg,113 min,77.0,7.0,1633,Ulee's Gold (1997),1997.0,success
tt0118842,Kevin Smith,"Holden and Banky are comic book artists. Everything's going good for them until they meet Alyssa, also a comic book artist. Holden falls for her, but his hopes are crushed when he finds out she's a lesbian.","$12,021,272",https://m.media-amazon.com/images/M/MV5BZWQ5OWQ4NWEtZGJlYy00MzI3LTg5YzItZjVhYjJhYmNkZjM4XkEyXkFqcGc@._V1_SX300.jpg,113 min,71.0,7.2,1639,Chasing Amy (1997),1997.0,success
tt0119345,Jim Gillespie,Four young friends bound by a tragic accident are reunited when they find themselves being stalked by a hook-wielding maniac in their small seaside town.,"$72,586,134",https://m.media-amazon.com/images/M/MV5BOGE1MmMxZDMtYzkyYS00N2EzLTgxYWItNWZiN2NmMzZiZTNmXkEyXkFqcGc@._V1_SX300.jpg,101 min,52.0,5.8,1644,I Know What You Did Last Summer (1997),1997.0,success
tt0118971,Taylor Hackford,An exceptionally adept Florida lawyer is offered a job at a high-end New York City law firm with a high-end boss - the biggest opportunity of his career to date.,"$60,944,660",https://m.media-amazon.com/images/M/MV5BNGIxZmU2ZjEtYjc3OC00Y2FiLWE2ZTQtZGI3NzE0YmRhOTMxXkEyXkFqcGc@._V1_SX300.jpg,144 min,60.0,7.5,1645,The Devil's Advocate (1997),1997.0,success
tt0119906,Andy Wilson,A disgraced surgeon leaves his former life and reinvents himself as a gunshot doctor in the criminal underworld.,"$4,166,918",https://m.media-amazon.com/images/M/MV5BZjAwNWI1NTctYWUyMy00MDFjLTg5YTktNDQ5OGJkNDE0MjQ4XkEyXkFqcGc@._V1_SX300.jpg,94 min,,5.6,1647,Playing God (1997),1997.0,success
tt0119107,Errol Morris,"An exploration of the careers of four unrelated professionals: a lion tamer, a robotics expert, a topiary gardener, and a naked mole rat specialist.","$878,960",https://m.media-amazon.com/images/M/MV5BNWMwNjZhOWUtN2UxZC00OWE1LTljNmMtZjc0MDk4MWE3MmEzXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,80 min,,7.1,1649,"Fast, Cheap & Out of Control (1997)",1997.0,success
tt0120481,Agnieszka Holland,"In this adaptation of the Henry James novel set in 19th-century New York City, a wealthy spinster with an overbearing father is pursued by a handsome fortune hunter who may be only after her money.","$1,851,761",https://m.media-amazon.com/images/M/MV5BNzY3YzVhNzEtZGI2Zi00NGVmLWE2MGQtYTA1NjRmMjMzM2UxXkEyXkFqcGc@._V1_SX300.jpg,115 min,,6.7,1650,Washington Square (1997),1997.0,success
tt0120539,Jim Jarmusch,"This film documents Neil Young and Crazy Horse's 1996 concert tour. Jim Jarmusch interviews the band about their long history, and we see backstage footage from the 1970s and 1980s.","$189,491",https://m.media-amazon.com/images/M/MV5BNzdjMzYzM2ItMzVmOC00NDcyLWE3YjgtNTQ2ZDQ0ZjQ2YmZkXkEyXkFqcGc@._V1_SX300.jpg,106 min,58.0,6.6,1652,Year of the Horse (1997),1997.0,success
tt0119177,Andrew Niccol,"Vincent, an ""In-Valid,"" assumes the identity of a member of the genetic elite to pursue his goal of traveling into space with the Gattaca Aerospace Corporation. However, a week before his mission, a murder marks Vincent as a suspect.","$12,532,777",https://m.media-amazon.com/images/M/MV5BZjQxNTc3YzQtZDA5ZC00MmM5LWE3NGYtMGE0Yjk3MDYwODVlXkEyXkFqcGc@._V1_SX300.jpg,106 min,64.0,7.7,1653,Gattaca (1997),1997.0,success
tt0119095,Charles Sturridge,"In 1917, two children take a photograph, which is soon believed by some to be the first scientific evidence of the existence of fairies.","$14,059,077",https://m.media-amazon.com/images/M/MV5BMjE3ZWIyOGYtMDhjNS00ZTk2LTllOGYtMzE2NWFlNzljYTYzXkEyXkFqcGc@._V1_SX300.jpg,99 min,,6.5,1654,FairyTale: A True Story (1997),1997.0,success
tt0119891,Joe Chappelle,"In the peaceful town of Snowfield, Colorado something evil has wiped out the community. And now, its up to a group of people to stop it, or at least get out of Snowfield alive.","$5,624,282",https://m.media-amazon.com/images/M/MV5BYzA0NjY2OTEtMGNiZS00NDFiLWI2M2UtY2ExMzNmNTAzYzU4XkEyXkFqcGc@._V1_SX300.jpg,96 min,26.0,5.4,1655,Phantoms (1998),1998.0,success
tt0120257,Beeban Kidron,"The story of Russian emigrant Yanko Goorall and servant Amy Foster in the end of nineteenth century. When Yanko enters a farm, sick and hungry after a shipwreck, everyone is afraid of him, except for Amy.","$397,020",https://m.media-amazon.com/images/M/MV5BMjBjY2NmYTItMDJmMi00Y2EzLWJhN2UtNmQxZWY4Y2NjZmJjXkEyXkFqcGc@._V1_SX300.jpg,115 min,,6.7,1656,Swept from the Sea (1997),1997.0,success
tt0119338,Morgan J. Freeman,A teenage petty criminal dreams of escaping his increasingly unlawful lifestyle when he meets a sweet girl who hopes to one day travel to Alaska.,"$375,634",https://m.media-amazon.com/images/M/MV5BMTI5MTg5MjU3N15BMl5BanBnXkFtZTYwODEzMjY5._V1_SX300.jpg,86 min,,6.4,1659,Hurricane Streets (1997),1997.0,success
tt0119080,Kasi Lemmons,"What did little Eve see--and how will it haunt her? Husband, father and womanizer, Louis Batiste, is the head of an affluent family, but it's the women who rule this gothic world of secrets, lies and mystic forces.","$14,842,388",https://m.media-amazon.com/images/M/MV5BMzA4NmEyOWUtYjQ4Yi00MWU1LTk1YTUtZDM2NGVjOTgzYmVkXkEyXkFqcGc@._V1_SX300.jpg,108 min,78.0,7.2,1660,Eve's Bayou (1997),1997.0,success
tt0119210,Jeb Stuart,An FBI agent tries to catch a serial killer who kidnapped his son.,"$6,492,660",https://m.media-amazon.com/images/M/MV5BMjZlYTBjYjEtMDVmMS00NGY2LTllZmQtZWYxZDM3Y2M1YjRjXkEyXkFqcGc@._V1_SX300.jpg,118 min,,6.4,1661,Switchback (1997),1997.0,success
tt0118900,Jim Kouf,"After murdering an undercover DEA agent, two corrupt cops scramble to cover up what they've done.","$5,906,773",https://m.media-amazon.com/images/M/MV5BODFjZDllZWItY2NjNS00YmY0LWIxZjAtZDYxYmM1M2Y2NjQxXkEyXkFqcGc@._V1_SX300.jpg,111 min,49.0,6.4,1662,Gang Related (1997),1997.0,success
tt0083131,Ivan Reitman,Two friends who are dissatisfied with their jobs decide to join the army for a bit of fun.,"$85,297,000",https://m.media-amazon.com/images/M/MV5BM2VjZDExMjctMGVjMS00MDQxLWI2NTQtODJjNjNkN2ExY2FkXkEyXkFqcGc@._V1_SX300.jpg,106 min,68.0,6.8,1663,Stripes (1981),1981.0,success
tt0118689,Mel Smith,The bumbling Mr. Bean travels to America when he is given the responsibility of bringing a highly valuable painting to a Los Angeles museum.,"$45,319,423",https://m.media-amazon.com/images/M/MV5BYjJiMmNlNGItOGQyOC00ZDczLWEzODYtYmM2MTE1YTczYzA0XkEyXkFqcGc@._V1_SX300.jpg,89 min,52.0,6.5,1665,Bean (1997),1997.0,success
tt0119592,Costa-Gavras,"A distraught man inadvertently takes a group of children hostage in a museum while a hungry, seasoned reporter tries to resurrect his career covering the story.","$10,541,523",https://m.media-amazon.com/images/M/MV5BODAyZWFhOTgtMjNmMS00N2ZiLTk4NTItZTE0YTFiZmVhYjRhXkEyXkFqcGc@._V1_SX300.jpg,115 min,45.0,6.3,1667,Mad City (1997),1997.0,success
tt0120490,Michael Winterbottom,"American and British journalists Flynn and Michael Henderson, along with their respective news teams, meet at the beginning of the Bosnian war in Sarajevo. During their reports, the group find an orphanage run by the devoted Mrs. ...","$334,319",https://m.media-amazon.com/images/M/MV5BOWQ0MmY1MzgtNWM4OC00ODY4LTkwZjAtY2JlMDQ2NGViYzA0XkEyXkFqcGc@._V1_SX300.jpg,103 min,72.0,6.7,1670,Welcome to Sarajevo (1997),1997.0,success
